word,entropy
torch,4.955294386467194
stirp,4.955198261027984
durst,4.9546753197508755
pians,4.954651727798349
haunt,4.954619030967309
clued,4.954344362415404
volte,4.954159376924505
ridge,4.954155741330135
nodes,4.95400332110068
yarco,4.953988065650247
orbit,4.953902707984345
moder,4.953859870690437
clasp,4.9536524011896095
ample,4.953569222932416
spied,4.953436305642083
goary,4.9532363503634755
gusle,4.953098775142088
kanes,4.953055744745684
luger,4.952644701936007
ileus,4.952527516797076
garni,4.952454760321679
dirts,4.952345047334045
thens,4.952237329360442
eldin,4.9522366510196525
smolt,4.952092965575589
rebut,4.95204440538718
penis,4.951928422900439
heads,4.951876284987196
copra,4.951814952399624
coude,4.951751985750813
brens,4.9516879901066035
naped,4.951631263847949
flies,4.951469729451275
cohen,4.951418299551213
cavie,4.951388896301878
idant,4.9513157061503605
epris,4.951146377572385
tasse,4.951127011267766
soman,4.9510953380077405
garth,4.950745777956502
mines,4.9506766615752875
denis,4.9506148370891685
meany,4.950530318990908
spide,4.950454257170676
farts,4.950313340696947
frets,4.950272260905979
luces,4.950112853778006
yaird,4.950086418679963
asker,4.950026772714044
metis,4.949879003366705
tends,4.949592893989994
toaze,4.9494795535151885
koine,4.949447127909324
festa,4.949402618643579
dimer,4.949349490768423
salse,4.949055838989952
nards,4.948978407044498
creps,4.948695722352394
filar,4.94867261593569
baits,4.948526011965536
entry,4.948452279868363
lobes,4.948177812232747
scour,4.947948921110386
suety,4.94791242620813
monal,4.947854861286623
cadge,4.947608463662093
toyed,4.947509325263787
couta,4.947505496289201
matin,4.9474805447796255
waide,4.947456528590534
vaute,4.947234134279885
strop,4.947046686131416
siped,4.946687341979588
melon,4.946600373913462
tubar,4.946380305995399
strip,4.946348113482046
pants,4.946338030811713
reata,4.946200676320918
fouet,4.9460234183054155
chars,4.945910151781268
cargo,4.945753296845849
rubel,4.945458685126811
duars,4.94540205535148
dulce,4.94532328146886
poake,4.945305304697327
eater,4.945293214782386
glide,4.945075657771542
wrist,4.945014210351017
coins,4.944952302307374
ictal,4.9448352076320585
acerb,4.944776971289853
bails,4.944559294160058
faery,4.944273363118392
bagel,4.943591937047878
pawer,4.943509849487993
uredo,4.943288872170191
paced,4.943138542096169
groin,4.942818412410382
reink,4.942449351785473
crony,4.9423404496119065
poley,4.94192805201871
fairs,4.941465443289175
poyse,4.9414112123799585
bones,4.941391358795077
alods,4.941354820037281
dules,4.94116837764635
abets,4.940763203685343
terne,4.940549874257121
liker,4.940432215083324
sudor,4.9402507568015235
vales,4.940149993232128
split,4.940094817929348
ergos,4.940035173596173
rimed,4.940021047686548
unred,4.939854390220961
roids,4.9397262704412555
outed,4.9395726661598305
doseh,4.939290786996221
craze,4.939120360927147
hoyle,4.9389989691966685
latte,4.938954873242402
trier,4.9386698394370585
irony,4.938573142842008
varec,4.938448089723669
amens,4.938415131376729
scarp,4.938212409136223
praus,4.938211733222264
cides,4.937962497680275
bodle,4.937759176852006
stark,4.937589813155557
blain,4.937575524763524
drupe,4.937413183392811
mince,4.93739607694905
daker,4.937255638200301
staig,4.937218226135357
sonly,4.937185155160016
cavel,4.937152184935019
hants,4.937058162425781
puers,4.936899746208339
nodal,4.936884982359504
worst,4.936764843248035
front,4.9366498153767955
avine,4.936606857757912
rowen,4.936421580479297
glode,4.936295399960086
yealm,4.9362674220285925
nuder,4.936220949453725
based,4.936064667267673
blist,4.9359207217991345
doura,4.935917631671408
copes,4.935886369551016
deare,4.935762047976806
cardi,4.935737075853471
piano,4.935638882651725
board,4.935595364221098
mesto,4.9354310862653294
meins,4.935405761001918
louts,4.935249174981177
ditas,4.9351074484983695
grots,4.935093346266718
robed,4.935088070084831
huers,4.935079950549612
stoke,4.935074417864288
peach,4.934818478981687
ogres,4.93471384941046
sharp,4.93463455015603
carob,4.934281733610971
hawse,4.93414774182605
fayer,4.933965098716802
escot,4.933946024434718
weald,4.933869557438701
dolia,4.9338564952598905
grits,4.933670090845105
steak,4.9334399268003
fated,4.933280027764451
terfs,4.933244159060951
pitas,4.932913807894902
grout,4.932901362547796
boets,4.932865776027183
floes,4.932757581951908
derny,4.932695371009267
antsy,4.932570773764644
yodle,4.932545412715031
nemas,4.932460675851983
cions,4.932303620303071
dewar,4.932281179135879
crams,4.931711237616719
syrah,4.931665314676358
negro,4.931616767895575
spoil,4.931599069517586
tamis,4.931357035079909
tolus,4.9312928056197824
donas,4.931187566434098
enorm,4.930863132629912
honed,4.930459496028041
torte,4.930227439352624
homer,4.930085319904659
dames,4.9300701840961345
beton,4.929931463997454
blats,4.929907425732126
yourt,4.929897277684758
bidet,4.9297639926832755
morts,4.929468625967928
grave,4.9294568208221206
toged,4.9293930894327875
fient,4.929220479871512
pules,4.929110002109004
brome,4.928946347400079
ulyie,4.928922725581301
cunei,4.928911326150398
segno,4.928885046741464
doeth,4.928715020673788
basil,4.928584254193651
moans,4.928424389417713
lowne,4.928358144205293
nides,4.928230547058844
mercs,4.928160483853643
peare,4.928156910306547
raked,4.928108978468446
copal,4.927866270388382
heaps,4.9277771325768835
hemal,4.927730392463077
guest,4.927672377365415
gular,4.927514869450837
malts,4.92736368295798
aloft,4.927066859336016
lycea,4.926949859266526
keirs,4.926499099472167
hurst,4.926498455338807
isled,4.926034409370324
cours,4.926027501655461
marsh,4.925993953646959
uptie,4.925931293362416
routh,4.9259221449479185
hosta,4.925854504560936
chute,4.9257799045682855
sleet,4.9257038646363185
ploye,4.925449747380461
safed,4.925410439775154
coupe,4.925356532064617
psora,4.925277789052762
doits,4.9250393520353715
nerka,4.925033769396577
first,4.924730016046585
ruins,4.924686658242057
yelts,4.924402339208247
slype,4.9242970686381655
clons,4.9240038417128895
moled,4.92400178073467
setup,4.923833393912911
glias,4.923476928083216
inapt,4.923051560612941
suave,4.923007441779105
warts,4.923004960045097
rhyne,4.9229797187898745
mange,4.9229654433488745
daily,4.922947585866106
baton,4.922849374318288
airer,4.922784586701176
ochre,4.9226684152783236
netop,4.922593415188791
sabin,4.9223462073310404
amirs,4.922208907397137
toady,4.922172165410854
rabis,4.922062069815525
oyers,4.921674658546442
saser,4.921672415698434
fouer,4.921562211297914
spode,4.921544719702129
paedo,4.921369533754855
yrneh,4.921276150490298
spard,4.92099429081001
fleas,4.920955380550925
mento,4.92086591211678
foule,4.920862998663463
dirls,4.920689712191025
flirt,4.920479221044542
pedro,4.920321514395188
linac,4.919797103423768
loped,4.919230789904393
oints,4.91920249811895
scaly,4.9188502652301285
altho,4.9188426076732465
lotic,4.9187573023013
centu,4.918752163312619
prunt,4.918623034659888
gades,4.918536856012931
proul,4.918479052011384
bream,4.918388786982592
crags,4.918279473046607
track,4.91818874816635
areal,4.918119858202779
model,4.91811099059937
horns,4.918085614024248
pages,4.9179492637066895
fried,4.917864324795286
ketas,4.917574156759368
lapis,4.917484823487493
loams,4.917349518756266
pirls,4.917318130546587
arefy,4.917218822812115
snoke,4.917183083163717
pucer,4.9169366486478285
aitus,4.916924716575777
shaly,4.91686603448917
uncle,4.916806550646021
tawed,4.916747044915227
retie,4.916621518621518
onces,4.916152624356038
adept,4.915997670562963
platy,4.9158961788355695
abune,4.915582778955541
alefs,4.915425172616403
wairs,4.915381091168231
shlep,4.915367321781822
truly,4.915301054940599
touns,4.915038501798449
deity,4.914950714654863
pinot,4.9149477585015395
belts,4.914647233182598
tonic,4.914574718527442
trogs,4.914529280684054
align,4.9142042853236365
acrid,4.914168808916279
leear,4.91380336832946
ident,4.913716993192063
shura,4.913653024024811
porns,4.913181288791918
poult,4.913042373849816
moted,4.912959328194584
pured,4.912913010189451
lynes,4.912871932930504
tyros,4.912844291629386
ceiba,4.912416994555333
canid,4.912115551243921
beany,4.911987203554769
moper,4.911880062802697
faros,4.911561284918704
ouens,4.911270214502863
kraut,4.9111913343740285
emirs,4.911027768121624
trigs,4.910908353595912
holme,4.910764826585676
flame,4.910622289743372
trims,4.910524647954609
owlet,4.9101989333426825
dogie,4.910068858532496
droke,4.909967894668313
caged,4.909897847592503
canty,4.90971912111718
terra,4.909698781231372
hules,4.909419021817435
belah,4.9093065299601335
cluey,4.909150272700851
tramp,4.909051648914641
tanhs,4.908910138200973
danio,4.908816006229946
scald,4.908377196124574
taste,4.90801654201936
corny,4.907939115393802
reifs,4.907613005438232
lemur,4.907575693605977
fiers,4.907465364392131
yetis,4.907424735385108
togas,4.907293022854902
shmoe,4.9070807681239605
nugae,4.906902227805224
laves,4.906563432194972
sonic,4.9065525439676865
capri,4.906077665658331
scrap,4.906068152837333
auric,4.906029115968992
tench,4.905938068622022
bider,4.905833141894264
curio,4.905779209320824
braid,4.9057358496479795
carpi,4.905238565551772
sawed,4.905170142672888
menad,4.905158772101272
noyes,4.9051378068903615
treks,4.904992412854634
marcs,4.9049054641935
nidor,4.904877137203366
berth,4.904540534925591
glary,4.904518455420256
belon,4.904493969121754
lemon,4.904485212181504
tharm,4.9044041389469255
bines,4.9042073739148115
galut,4.904185552961168
state,4.904021815720444
viler,4.90396117411964
lunas,4.903930442798494
waled,4.903888721710844
skean,4.903611428107067
titre,4.903511218498745
relet,4.903463377149965
holey,4.903431319055935
musar,4.903284432342956
snoek,4.903247928433617
strak,4.903246000772693
sigla,4.902960131921381
meson,4.902872176000845
gnars,4.902868487871076
token,4.902860808612275
sinew,4.902851380661728
fiars,4.9025857977558855
rivel,4.902528414103888
dropt,4.902525322134137
sneak,4.902426080749611
marid,4.902421428210354
ingle,4.902207566065692
goyle,4.901983638960535
upset,4.901914098085611
proke,4.9017440914915165
depot,4.901629819533669
blets,4.90138813517822
spake,4.901331837671221
meads,4.901162043813489
ryots,4.9011166259771075
octan,4.9010693317435985
navel,4.901000639598321
twice,4.900961367525616
golpe,4.9009349284229415
malis,4.900782973234623
scion,4.900764213605635
posed,4.900634875926659
rangs,4.900630784991056
reiks,4.900436931937147
hosed,4.90037283928953
rokes,4.900126615169726
draft,4.900099642266266
minor,4.899903265826978
cower,4.899872431967775
daisy,4.899736633242736
soken,4.899565210110323
sears,4.899475464825582
wried,4.899437486362496
chain,4.899190658436523
rumen,4.899181389488853
whear,4.899171860347954
timed,4.898676949425132
yince,4.8986342923357125
venal,4.898513962159345
claim,4.8983883859642905
hames,4.8977235230757055
snark,4.89772331501792
weros,4.897510749993205
rigol,4.8974313957653335
crems,4.897312593468034
grand,4.897134389282196
peags,4.89683463712736
broad,4.896708803901292
graip,4.896329478649452
runts,4.896318581611934
plaid,4.896285026640463
farls,4.896185851991877
lover,4.896049057875363
yodel,4.895959622542765
heare,4.895337377428156
breid,4.895316898995849
brave,4.895271470345906
begat,4.895145134464689
karts,4.8950819926961096
pilao,4.895079223742678
moyle,4.895033005240968
alews,4.894634622203677
cease,4.894382576742483
gapes,4.894340785949233
mains,4.89361489753176
flute,4.893539302133336
manto,4.893516190192587
bento,4.893428322698589
cafes,4.893277317783207
cupel,4.893263387014866
chirl,4.8932422975076015
spaul,4.893130216402025
abide,4.893066892447697
biont,4.89306529189668
nudie,4.892800710649278
sowce,4.892766679701444
stoun,4.892635315353395
named,4.892586007924108
storm,4.892540634544767
cloke,4.892438261622607
pacey,4.892360099443718
brits,4.8922768718705765
letch,4.892268334138825
lyard,4.892254803342981
arcus,4.891735522030995
dript,4.891690280957199
latch,4.8916737705632904
laths,4.891566475048838
elops,4.891488943012527
sohur,4.891351487456957
nasty,4.891009363312666
gents,4.8909235182088375
raser,4.890655432848526
cetyl,4.890617896124269
salmi,4.890470034456838
bruit,4.889995033792333
duras,4.889844922843138
valor,4.889824104091978
chuse,4.889687182370643
mural,4.889680242389873
nopal,4.889266572428978
etuis,4.889256957195533
lends,4.889254896843594
meith,4.888825212008016
diols,4.888504391206544
hadst,4.8884727450592464
redip,4.888275060494621
sango,4.888193555848227
volar,4.888109524905805
gains,4.887793253145862
lardy,4.887751974795407
glans,4.887455984874478
scath,4.887296498856073
ayelp,4.887111987248405
lovie,4.886998982674801
trait,4.886939144524024
easle,4.8866391666014275
haily,4.88661942507133
tegua,4.886502217604946
tango,4.88648960002455
saheb,4.886166528284189
lohan,4.886053327671617
prief,4.886043255422955
gynae,4.885888108650832
cornu,4.885810329833123
inarm,4.885762244007703
rapid,4.885752942501869
moray,4.8857075433054735
sprad,4.885515859322062
molas,4.885506098784669
homie,4.8854145238537745
goris,4.885113105157289
ludes,4.885012572540263
spurt,4.884889311106563
beins,4.884869525912329
talea,4.884729278909399
spray,4.884559819696698
serra,4.884485512989483
defat,4.88418893056598
reset,4.884179020683206
trews,4.884157701349165
agrin,4.883869563346404
antic,4.883805216652439
darre,4.883596347690217
idles,4.88348577527025
pined,4.883413107172426
mayor,4.883014926663497
rhino,4.882911842972349
slaes,4.882878494065893
treen,4.88266551092393
rares,4.882585966209875
dobie,4.882493651941213
nidal,4.882445720161636
swail,4.882356635826036
weils,4.882191811834809
dirke,4.882048349097566
snarf,4.882017888512603
audit,4.8819498922701605
sadly,4.881850150215118
raupo,4.881755069095912
croak,4.881540337574817
louis,4.881483006769074
sleer,4.881441166250462
dices,4.881001480628407
deman,4.880877210019465
whore,4.8808750576349365
redly,4.88082479633289
vanes,4.880736178454166
miens,4.880718050208507
stipa,4.880561991172562
plash,4.880186954687826
urges,4.880119807254424
skort,4.880103118225644
orfes,4.879901541452754
liang,4.8798155233874665
lodge,4.879699484726497
giron,4.879669639816595
glues,4.879626767510963
files,4.879564950193617
borts,4.879529904861984
flora,4.879370551217679
inept,4.87926842296813
adieu,4.8788273990950835
rumes,4.878795327365795
derig,4.8786998453782315
usage,4.878654428080044
potin,4.8786428333555945
bigae,4.8785870264082325
adult,4.878509490724202
servo,4.878496384155888
value,4.8784438526856775
selva,4.878377768524031
perog,4.878363686354925
abled,4.877838035390924
brash,4.877785598131226
agley,4.8777386882633875
crisp,4.8776381581793675
tabis,4.877455600619609
caids,4.877051735316608
ulnas,4.877023378267973
torsk,4.876862819396007
oaken,4.876187199823358
pioye,4.87612369963194
carer,4.876079028151751
adits,4.8760783267797585
mason,4.875990346282212
comes,4.875931891194061
krais,4.875881196442022
stoic,4.8757387874706275
nitry,4.8756512746618474
ostia,4.875368871201039
powre,4.875188557342927
soapy,4.875153053623643
poney,4.874759438470805
ferns,4.874531586837267
ofter,4.874263730114718
kayle,4.8742200228995385
therm,4.873989866574689
novae,4.873921829559638
beaus,4.87391152570608
cloam,4.873793696566127
ainee,4.873716512559126
lords,4.873690970512529
parev,4.8736451399208
fecal,4.873609515259642
roven,4.873366745484406
wager,4.873248696134689
gaunt,4.8731476858034295
tonus,4.872659857434389
glime,4.87258451946022
macro,4.872577807864916
vireo,4.872459938447708
slank,4.872286665041875
carbo,4.872060124916395
rotte,4.871473290611172
stive,4.871310228127765
reest,4.871119260149589
laund,4.8709922844503755
ketol,4.870977036718524
vires,4.8709579963657905
pinta,4.870888965856697
ideas,4.870837555987607
raiks,4.870391233905108
marly,4.870195208785578
logan,4.870167601374746
edict,4.870162185268252
fayne,4.870011300897022
plots,4.869922171462452
skirt,4.869407943087623
clipt,4.869387953690282
cunit,4.869309992334029
orbed,4.86920345946041
sorer,4.869124089317407
eilds,4.869051731309026
fable,4.869010613547178
motey,4.868910133208681
onely,4.868622550102452
gomer,4.8685285024569
belay,4.868377283693832
aweto,4.868312435002471
foist,4.868142340425604
strim,4.8679680357812405
pluot,4.8679511018214825
abode,4.867912754845028
liver,4.867696840696191
prads,4.867669210927287
orgia,4.8676495695112365
tulsi,4.867454147631565
lands,4.867448057952045
gants,4.8673548658709285
raved,4.86728451504079
duals,4.867062532004294
relie,4.866716999239337
brios,4.866616249773272
troat,4.866525545167157
thurl,4.866515880728767
ralph,4.86637484549633
chola,4.866322773842163
comal,4.866316878548809
wiles,4.86629847830888
caese,4.8662486213652505
along,4.865900452050227
easer,4.865874620027039
avers,4.86563474499471
angst,4.865540415237297
dolts,4.865438758233237
grasp,4.865197954769873
keros,4.865014478933566
rotch,4.865005967666423
shave,4.864788239612489
moues,4.8647767925578025
brand,4.864556278609345
inerm,4.864417925022397
rorie,4.864416212133641
today,4.864171552411196
nomes,4.8640086745319095
crapy,4.863660092118952
south,4.863615072490994
plesh,4.863611617391875
ruche,4.863601219251715
stony,4.863598814005594
acker,4.8635458758468415
eyots,4.8634631456389785
gaurs,4.863383589985995
ribas,4.863277959261267
spina,4.862833081282537
karos,4.862727531402349
clads,4.862640312123636
dunce,4.862472221196773
amber,4.862385247753061
paver,4.86230037351325
skail,4.861503120140334
glens,4.861384981713544
cagey,4.861156344776102
letup,4.861082991456464
pyres,4.860561941502471
yamen,4.860548126107097
chals,4.86033366911663
girts,4.860112685721884
edits,4.860104845192544
scout,4.859846801911746
doyen,4.85971803235292
scalp,4.859686567306905
rafts,4.859665676960203
crawl,4.859663553085887
ukase,4.859382091198476
duels,4.859311526747128
celom,4.859301003231295
pirns,4.859157465408679
segni,4.859000147693889
libra,4.8589824907904715
daynt,4.858715754507022
picra,4.858699039569658
capon,4.858495549760837
plica,4.858403453465509
agros,4.858379600846394
glint,4.858313748799579
dunes,4.858265941745906
tepid,4.858252953203078
seine,4.858156133886523
under,4.858052464412961
acold,4.858033927945716
lotus,4.858025981353841
algin,4.857966708221825
sepic,4.857861763444494
lomed,4.857565346301536
orpin,4.857524799215899
binal,4.857367052734821
chota,4.8568455896250375
treck,4.856807848075741
miros,4.8567542310485345
strig,4.856580059207459
brust,4.85621371421466
howre,4.856096354567107
monde,4.8560572869633685
theic,4.855871858341638
daube,4.855861927657406
botas,4.8556076032010775
wites,4.855558704902973
supra,4.8551898452345075
symar,4.855156489889282
posey,4.855132315194972
warns,4.8549208426608725
amble,4.8548378876623755
straw,4.854672060016856
tomia,4.854525351053629
stalk,4.854182714783429
grued,4.854095335895877
biota,4.853920334523929
coeds,4.853918022093156
basto,4.853873258076154
locis,4.85372650413435
norma,4.853332615626555
verso,4.853045625727511
fones,4.852621286577032
abrin,4.852272696285969
dauts,4.852219875906712
tangs,4.852181771701233
rears,4.852150034350638
yeads,4.852072303526958
adust,4.851919622111019
swage,4.851919210405395
patly,4.851844718333875
cauld,4.851629820299313
mules,4.851481195794213
kiers,4.85145149630462
sythe,4.851390687109794
noily,4.851146863060996
polts,4.851085604734628
giros,4.850757340758865
owler,4.850608868028623
parae,4.8506007976901495
surly,4.850546597729602
cutey,4.8503695920597725
poesy,4.85036338706559
roose,4.8502180349454695
aloud,4.850174744043736
maced,4.850108283462468
lipas,4.850091462582728
loury,4.849982671273904
shout,4.849696883860425
gilas,4.849574976064529
tokes,4.849546108479617
pinas,4.849418381745388
foals,4.849341464657736
larum,4.848955180803997
viner,4.848650600586203
wrapt,4.848584326376172
bents,4.848354433984302
amour,4.8480535698070195
louns,4.848039391507763
waned,4.847987709898403
unary,4.847549177137537
crabs,4.847267955415438
omers,4.8471747901966795
ahold,4.847120551532761
third,4.847064538622751
henry,4.847031107142073
boyar,4.846934641397563
haver,4.846864993672725
stang,4.8468428196451665
chard,4.846713055214759
draps,4.846712825312301
tholi,4.846186365733927
aitch,4.846155815238191
fails,4.846111059976661
aspro,4.846051725907264
tonga,4.846042806075351
opals,4.845967112130604
herds,4.845918679852858
enate,4.845793859017327
biled,4.845606139068758
erose,4.845606059181788
cobra,4.845521861813148
lunge,4.8455018615554515
moits,4.845361670233222
skran,4.8449707444603565
faces,4.84481411575709
lathi,4.844691710686302
rangi,4.8443961477062
riven,4.844355043818139
piney,4.84432218129122
goaty,4.844103645833109
balti,4.843903788274179
demit,4.843863000442237
rewin,4.843849635505621
gules,4.843768767032426
claps,4.84350997945335
lanch,4.843506651512164
rubes,4.84337959917703
eskar,4.84320868712144
tilak,4.842735698447997
fired,4.842633921177152
tripy,4.842411517616691
resow,4.842362063861125
punce,4.842349228434812
roves,4.842297575032285
laxer,4.84227261998892
harim,4.842147250878403
honey,4.841992122577339
anele,4.841824898903072
aurae,4.841717555159565
tronk,4.84157263225025
chats,4.841536486289942
curls,4.841520417770349
guars,4.841432252822024
zante,4.841417944595955
beads,4.841259050842536
shand,4.840872542082477
terce,4.840854191246747
mutes,4.840822965592773
koras,4.84072130524531
pical,4.8407208845514305
sengi,4.84028753394966
reply,4.840279269309594
phial,4.840219318896441
teuch,4.8402149905073735
ayins,4.8401287200730385
mohel,4.840086900203344
lawed,4.840027377768112
tarot,4.839773622926385
cedis,4.839762872342529
acmes,4.839692320507006
pyral,4.839661395703897
adobe,4.839640451934491
noisy,4.839617973881332
moils,4.839515385681146
phage,4.839414725187542
scram,4.839395943524047
dorty,4.839298517589901
scand,4.83916911343413
ybore,4.839144815939834
moble,4.839030858949664
blues,4.839021066589764
games,4.838892405481994
disme,4.8388008129515026
fleur,4.838785411464493
meare,4.838652553802029
morns,4.838650139086782
drays,4.83864433565675
darcy,4.838535283353632
nicol,4.838504150487218
drily,4.838354395469105
agues,4.838113246895393
tikes,4.838056622182221
tetra,4.838036325128576
chide,4.83753327733063
bolas,4.837533002493917
cuber,4.837474360369308
verts,4.83739515771112
soole,4.836938144445017
stove,4.836894004080295
unlit,4.836873767771712
eidos,4.83683937305059
wrens,4.836838313030378
pauls,4.836823104566558
mages,4.836805993742711
cakes,4.836504449583819
duets,4.836220955631239
spald,4.8361315283697035
manos,4.835853320518093
alcid,4.83581216850078
mache,4.835725640488535
chiro,4.835409240725329
inust,4.83540111845043
odist,4.835366549253198
bogle,4.835270562876402
peony,4.835201105280947
astun,4.835199097943629
teres,4.8351207837201
randy,4.835064120032047
cytes,4.834856580628906
patsy,4.834843141908987
hosey,4.834713711552472
buteo,4.834628295735519
round,4.834628139576708
baric,4.834575552119311
choil,4.834554939357344
aleck,4.834390135958648
axile,4.834330738511338
mosed,4.834240091404839
piton,4.834135569051125
holts,4.834119288040348
goeth,4.834056315589675
gaily,4.834056124920693
vlies,4.834037736024166
haems,4.83372620605087
aches,4.833667458972218
porty,4.833663252949001
fault,4.833584907145262
chode,4.8334450115182666
cloth,4.833258101187576
tumor,4.833121624484977
manis,4.833118170840027
bason,4.833063889523018
stond,4.832955183855571
refis,4.832818395407164
reran,4.832465065394723
croft,4.83240127110714
samek,4.832394176198494
weird,4.832344491756384
pards,4.832087690899225
chary,4.832039670786119
crank,4.831946040054395
rehab,4.831899671463704
goura,4.831855415606272
oaths,4.831787192736324
scuta,4.831754117248019
wired,4.831652302101164
geare,4.831641650305247
drive,4.830811677307665
seats,4.830733147356234
odals,4.830711390450826
yeahs,4.830550108709331
piety,4.830521068053351
kites,4.83045918068874
limed,4.830381011553401
palsy,4.830302562366071
mured,4.83003506066167
seals,4.82996150999824
lomas,4.829903207455795
monas,4.829887698370154
bayes,4.829768319441854
miaul,4.829651475396334
nirly,4.829638836747956
basin,4.829620104621272
girls,4.829488532940861
ysame,4.829463216824443
polis,4.829273077742017
hauls,4.829132379477154
trees,4.828928805125161
podal,4.828743076433156
gnats,4.828729579756375
prays,4.828729525364736
noahs,4.828602521130783
erugo,4.828520224141891
covet,4.828311227169588
deism,4.828170234162445
cogue,4.8280689067133835
rugal,4.827935395393078
sayid,4.827667193897965
moult,4.827598579318423
prosy,4.827581302413713
loids,4.827499458238697
trant,4.827245498192388
clays,4.827125851431046
teaed,4.8271041572998215
diram,4.826955483120597
vairs,4.826900801273578
rente,4.826764391327082
doula,4.826584140786923
aidos,4.826546750759972
geyan,4.826539023528429
fiats,4.826480090941328
dynel,4.826439412244598
bants,4.826359220237375
purge,4.826359061647361
aizle,4.826161092350178
flats,4.8261144941061
larks,4.826035307842634
maker,4.825970988015003
parch,4.825701111431779
lehua,4.8254790028211945
cyano,4.8253556088430285
wrath,4.825350247157056
yages,4.824858770243183
cadis,4.824671845007694
saucy,4.82462119029932
sewin,4.824413716106803
liman,4.823987416145241
tousy,4.82398584156798
unled,4.8239680558044675
yules,4.823738728912728
vaper,4.823663366941265
krans,4.823382626651968
ocher,4.8233286321435695
lobed,4.823264623948487
drony,4.823187921231319
arses,4.823166917507466
benis,4.8230160210525375
thema,4.8228814295134645
halid,4.822578871292876
image,4.8225412229113225
knarl,4.822357172308958
chais,4.822224445250122
sirup,4.82217119582655
laked,4.821901051640916
wails,4.821866677064653
forge,4.821693907600486
rewon,4.821619069787647
topis,4.821614786720634
duper,4.821596381274103
rozet,4.821581483383777
waits,4.821539598981247
halve,4.821534103180584
liken,4.82146729735048
doric,4.821407949184224
rawin,4.820920482201019
owres,4.820673143301939
carbs,4.820604188720303
tyned,4.820560207527965
cover,4.820508771148654
burst,4.820458680589219
sates,4.820417276053316
lifes,4.82015610842739
voars,4.8201525776902585
onlay,4.820096245880724
mayst,4.819788733045675
perch,4.81977022550109
baith,4.81954055409191
curli,4.819489665458673
rudas,4.819467346823355
ascon,4.819287809413787
ghast,4.819268401703951
lyted,4.81926230715761
degas,4.819135190531846
chaos,4.8189292155079375
soote,4.81891701014189
dryas,4.818796842828155
kaneh,4.8187144631853664
ligan,4.8186127571328115
rille,4.818389173186465
duple,4.818381820394495
lowes,4.818341769053754
areas,4.818270173273363
tugra,4.818125087515465
cuits,4.818016817578779
codas,4.817885323548417
sorex,4.817812455172033
toter,4.817803071058609
carex,4.817677303051793
axite,4.817530502945007
courd,4.817518924503955
grike,4.817391503371096
saved,4.817003248937399
forme,4.816902193421192
sapid,4.816777617146613
ervil,4.816644581153542
leuds,4.816565141532296
hards,4.816561497709312
fatso,4.816461190774167
besti,4.816281758741703
stere,4.815765049687027
retax,4.815709291327978
wheat,4.815670630515364
felts,4.815619041885137
octas,4.815472586441476
sente,4.815457963772989
skoal,4.815314558030567
barny,4.8151453596278415
giber,4.814915606063457
ohias,4.814642272681143
syned,4.81446860949626
levas,4.814466931578735
guilt,4.814234987762316
dopes,4.813883464037881
lurid,4.81384288364229
drove,4.813824804278152
cardy,4.813774577394598
boned,4.813660875194297
rumal,4.813411218111436
unais,4.813302635385102
slurp,4.813275432729318
kerns,4.81322390793898
krona,4.812842203843523
emacs,4.812823941845893
laevo,4.812747889544941
yurta,4.812687501839134
anear,4.812589992913913
baurs,4.812542574202914
arena,4.811931794280069
vesta,4.811823602296583
sepoy,4.811716152418947
dosai,4.811712763287957
cursi,4.811647211903181
sales,4.811501578323951
karns,4.811379257596572
trest,4.811233672458924
estoc,4.810873805489744
taiko,4.810645870648158
emits,4.810558643791712
gimel,4.810297773986143
stoma,4.8102796540427235
rives,4.8102472341419205
ecads,4.810070908196953
scrag,4.809992355104224
gleam,4.80999072082873
pelma,4.809944663509613
thrid,4.809693657905028
payed,4.809558279673649
urare,4.809349120573274
absit,4.809231094634441
leafy,4.809098638100393
hides,4.8088943470366425
grunt,4.808673778822646
tepoy,4.808380976086269
rowan,4.808271378780666
debit,4.807856614276976
overt,4.8075857418964105
lovat,4.807543034867409
admen,4.807509231312844
lumen,4.8074902213647945
grief,4.807317571532396
ogles,4.80729587065651
owner,4.807234750814184
clove,4.807230795716043
flota,4.807062398927815
pargo,4.8070201257211185
easel,4.806911210575425
voice,4.806762479815798
teade,4.806536136172399
arede,4.806408504736845
olive,4.806341127231876
biros,4.806257525891382
title,4.806004369651199
gryce,4.8059675425182675
donah,4.805918293923343
felon,4.805816016670897
geoid,4.805562513571538
regma,4.80543337841365
aboil,4.805425427594922
glits,4.805416279856365
tubes,4.805395063288424
iftar,4.805232934768312
chafe,4.805135274416012
ravey,4.805049093494369
robin,4.804868420534513
calps,4.8045874413187395
blurt,4.804580106622441
viral,4.804423160915683
gelid,4.804213292489534
caput,4.804077709026849
capos,4.803858900135862
shrew,4.803695697057709
chiao,4.803472632698298
lokes,4.803229483566933
moust,4.803078479647172
tangi,4.8029442324768725
thorp,4.802913151709714
eaten,4.802756717375516
scrod,4.80241495397776
labis,4.802377151837943
genua,4.802365297515496
threw,4.802343904395903
wiels,4.80215669578232
welts,4.80210217695476
fines,4.801971663141523
signa,4.801682760129208
prang,4.801661499121036
